"","X","he_id","he"
"3373",3373,3373,-0.0471989955636673
"3374",3374,3374,-0.113313418589532
"3375",3375,3375,-0.0483948375075124
"3376",3376,3376,-0.128788686417975
"3377",3377,3377,-0.145166467975359
"3378",3378,3378,-0.0391301209572703
"3379",3379,3379,-0.183342760333326
"3380",3380,3380,-0.186758973738179
"3381",3381,3381,-0.0939888533228077
"3382",3382,3382,-0.143023955789395
"3383",3383,3383,-0.0966372758359648
"3384",3384,3384,-0.116412347052246
"3385",3385,3385,-0.133480842881836
"3386",3386,3386,-0.0573604912939482
"3387",3387,3387,-0.147662482475862
"3388",3388,3388,-0.115574885040987
"3389",3389,3389,-0.151678208219819
"3390",3390,3390,-0.183392169733997
"3391",3391,3391,-0.15452035775641
"3392",3392,3392,-0.0631911657121964
"3393",3393,3393,-0.0904312796378508
"3394",3394,3394,-0.195944790539797
"3395",3395,3395,-0.172530718052294
"3396",3396,3396,-0.13539713823935
"3397",3397,3397,-0.185125992833637
"3398",3398,3398,-0.183338568578474
"3399",3399,3399,-0.109776816817466
"3400",3400,3400,-0.0740818542591296
"3401",3401,3401,-0.0640369034698233
"3402",3402,3402,-0.138924872141797
"3403",3403,3403,-0.117347681042738
"3404",3404,3404,-0.012722622170113
"3405",3405,3405,-0.180230558046605
"3406",3406,3406,-0.147671543310862
"3407",3407,3407,-0.148109619051684
"3408",3408,3408,-0.0440493243280798
"3409",3409,3409,-0.112066286872141
"3410",3410,3410,-0.101955101622734
"3411",3411,3411,-0.191239843859803
"3412",3412,3412,-0.166224572511856
"3413",3413,3413,-0.118201383068226
"3414",3414,3414,-0.137486057498027
"3415",3415,3415,-0.0224565950478427
"3416",3416,3416,-0.118870660311077
"3417",3417,3417,-0.0850675918371417
"3418",3418,3418,-0.0259060963965021
"3419",3419,3419,-0.113354077572003
"3420",3420,3420,-0.0467740261624567
"3421",3421,3421,-0.12019224264659
"3422",3422,3422,-0.0687574078841135
"3423",3423,3423,-0.142209960748442
"3424",3424,3424,-0.0376925490424037
"3425",3425,3425,-0.144926629790571
"3426",3426,3426,-0.0456724534695968
"3427",3427,3427,-0.0464690066431649
"3428",3428,3428,-0.175748495627195
"3429",3429,3429,-0.0944298567669466
"3430",3430,3430,-0.119305649446324
"3431",3431,3431,-0.19949271232821
"3432",3432,3432,-0.192091659673024
"3433",3433,3433,-0.188273782811593
"3434",3434,3434,-0.144958682835568
"3435",3435,3435,-0.073809337108396
"3436",3436,3436,-0.171317639460322
"3437",3437,3437,-0.10023024154827
"3438",3438,3438,-0.14918379358016
"3439",3439,3439,-0.124855841030367
"3440",3440,3440,-0.0201588392048143
"3441",3441,3441,-0.0907293641706929
"3442",3442,3442,-0.13239432458533
"3443",3443,3443,-0.143014045632444
"3444",3444,3444,-0.17646214353852
"3445",3445,3445,-0.140667475077789
"3446",3446,3446,-0.102519226579461
"3447",3447,3447,-0.173486611791886
"3448",3448,3448,-0.0262416567793116
"3449",3449,3449,-0.198365068871062
"3450",3450,3450,-0.0851843320881017
"3451",3451,3451,-0.192585780443624
"3452",3452,3452,-0.125674116478767
"3453",3453,3453,-0.156826987043023
"3454",3454,3454,-0.019257993993815
"3455",3455,3455,-0.0978547534812242
"3456",3456,3456,-0.0621285935700871
"3457",3457,3457,-0.0239326356863603
"3458",3458,3458,-0.153157581558917
"3459",3459,3459,-0.124045235977974
"3460",3460,3460,-0.0105169541225769
"3461",3461,3461,-0.0536622748663649
"3462",3462,3462,-0.0748019873467274
"3463",3463,3463,-0.196588578524534
"3464",3464,3464,-0.0758684945316054
"3465",3465,3465,-0.196753446429502
"3466",1,1,-0.0132393969525583
"3467",2,2,-0.100604011244141
"3468",3,3,-0.11769042520551
"3469",4,4,-0.0107335031731054
"3470",5,5,-0.0466473776567727
"3471",6,6,-0.07402712052688
"3472",7,7,-0.0999041066970676
"3473",8,8,-0.0253099827608094
"3474",9,9,-0.0914991735457443
"3475",10,10,-0.131015123238321
"3476",11,11,-0.0508320036274381
"3477",12,12,-0.0633430040744133
"3478",13,13,-0.134018040895462
"3479",14,14,-0.0964367302157916
"3480",15,15,-0.168206871054135
"3481",16,16,-0.0299763677292504
"3482",17,17,-0.156741273431107
"3483",18,18,-0.166964054072741
"3484",19,19,-0.170308331027627
"3485",20,20,-0.134990367747378
"3486",21,21,-0.154428493096493
"3487",22,22,-0.0367224276671186
"3488",23,23,-0.0798046899610199
"3489",24,24,-0.114096304487903
"3490",25,25,-0.102996136315633
"3491",26,26,-0.0425071026245132
"3492",27,27,-0.0537020692205988
"3493",28,28,-0.124662829686422
"3494",29,29,-0.186564889228903
"3495",30,30,-0.0598874705005437
"3496",31,31,-0.176341288019903
"3497",32,32,-0.0441429888922721
"3498",33,33,-0.173447784653399
"3499",34,34,-0.0459848250052892
"3500",35,35,-0.17998778260313
"3501",36,36,-0.07994338309858
"3502",37,37,-0.0605446156533435
"3503",38,38,-0.124370765567292
"3504",39,39,-0.134515210979152
"3505",40,40,-0.0822509037330747
"3506",41,41,-0.142193440310657
"3507",42,42,-0.183628184709232
"3508",43,43,-0.047812050471548
"3509",44,44,-0.0596605468401686
"3510",45,45,-0.115574907469563
"3511",46,46,-0.191156993894838
"3512",47,47,-0.131155600973871
"3513",48,48,-0.193129462394863
"3514",49,49,-0.0806894579087384
"3515",50,50,-0.0876699810917489
"3516",51,51,-0.0500178570719436
"3517",52,52,-0.145790950574446
"3518",53,53,-0.0610426910640672
"3519",54,54,-0.131281511681154
"3520",55,55,-0.138907738833223
"3521",56,56,-0.0154014281486161
"3522",57,57,-0.146530182368588
"3523",58,58,-0.125063051520847
"3524",59,59,-0.0553789972607046
"3525",60,60,-0.0470864493236877
"3526",61,61,-0.193600471292157
"3527",62,62,-0.199832109059207
"3528",63,63,-0.091511102761142
"3529",64,64,-0.137012822199613
"3530",65,65,-0.112361441135872
"3531",66,66,-0.110559663521126
"3532",67,67,-0.160000438939314
"3533",68,68,-0.0667874405463226
"3534",69,69,-0.0626151827629656
"3535",70,70,-0.122969848404173
"3536",71,71,-0.15942848410923
"3537",72,72,-0.132402074786369
"3538",73,73,-0.195444519340526
"3539",74,74,-0.011882978703361
"3540",75,75,-0.0921697819931433
"3541",76,76,-0.167668866319582
"3542",77,77,-0.160360525611322
"3543",78,78,-0.0952412650454789
"3544",79,79,-0.152261118546594
"3545",80,80,-0.179637285717763
"3546",81,81,-0.128731373266783
"3547",82,82,-0.0578000981500372
"3548",83,83,-0.010321227372624
"3549",84,84,-0.0567433409811929
"3550",85,85,-0.0616600849060342
"3551",86,86,-0.189010319991503
"3552",87,87,-0.0295092617138289
"3553",88,88,-0.145472633386962
"3554",89,89,-0.198624938030262
"3555",90,90,-0.0716467676265165
"3556",91,91,-0.0725594910909422
"3557",92,92,-0.103820092475507
"3558",93,93,-0.0695854111411609
"3559",94,94,-0.0429170220089145
"3560",95,95,-0.112110908147879
"3561",96,96,-0.085118098910898
"3562",97,97,-0.10084587552119
"3563",98,98,-0.18423901184462
"3564",99,99,-0.0484440192161128
"3565",100,100,-0.070683280066587
"3566",101,101,-0.190917047592811
"3567",102,102,-0.0861548431543634
"3568",103,103,-0.189311943859793
"3569",104,104,-0.183790629974101
"3570",105,105,-0.199225681950338
"3571",106,106,-0.0924821733031422
"3572",107,107,-0.17808814013144
"3573",108,108,-0.0961504046712071
"3574",109,109,-0.0524278360861354
"3575",110,110,-0.139401650049258
"3576",111,111,-0.104927398699801
"3577",112,112,-0.054039195489604
"3578",113,113,-0.0357608145521954
"3579",114,114,-0.0760889743780717
"3580",115,115,-0.0229912080685608
"3581",116,116,-0.183810906955041
"3582",117,117,-0.186661158693023
"3583",118,118,-0.160787024491001
"3584",119,119,-0.0825605608359911
"3585",120,120,-0.163341137762181
"3586",121,121,-0.154366565807723
"3587",122,122,-0.170533721006941
"3588",123,123,-0.165678035318851
"3589",124,124,-0.0923310644226149
"3590",125,125,-0.12088704175083
"3591",126,126,-0.18946188977221
"3592",127,127,-0.13941840861924
"3593",128,128,-0.16878450849792
"3594",129,129,-0.0100078603089787
"3595",130,130,-0.0753512859973125
"3596",131,131,-0.188725467831828
"3597",132,132,-0.0252676026616246
"3598",133,133,-0.129923280389048
"3599",134,134,-0.0762051012716256
"3600",135,135,-0.167467558968347
"3601",136,136,-0.0579057965078391
"3602",137,137,-0.0319535714457743
"3603",138,138,-0.0196630014758557
"3604",139,139,-0.119265565953683
"3605",140,140,-0.147519378517754
"3606",141,141,-0.0795681446185336
"3607",142,142,-0.11194563113153
"3608",143,143,-0.146660660100169
"3609",144,144,-0.046593503288459
"3610",145,145,-0.145640534104314
"3611",146,146,-0.0703155734296888
"3612",147,147,-0.0986663740128279
"3613",148,148,-0.182091100034304
"3614",149,149,-0.125748012973927
"3615",150,150,-0.154238120671362
"3616",151,151,-0.0132048557070084
"3617",152,152,-0.0447353384201415
"3618",153,153,-0.179855221977923
"3619",154,154,-0.0177083488297649
"3620",155,155,-0.0747287148260511
"3621",156,156,-0.0189647958381102
"3622",157,157,-0.178253586888313
"3623",158,158,-0.0673482141341083
"3624",159,159,-0.108200544333085
"3625",160,160,-0.190864646078553
"3626",161,161,-0.0431212222925387
"3627",162,162,-0.0702880997071043
"3628",163,163,-0.0710860506189056
"3629",164,164,-0.173989315629005
"3630",165,165,-0.0667445985157974
"3631",166,166,-0.184131127696019
"3632",167,167,-0.0152821515221149
"3633",168,168,-0.0192264428269118
"3634",169,169,-0.106398573487531
"3635",170,170,-0.0874843761324883
"3636",171,171,-0.18940657528583
"3637",172,172,-0.0184349273238331
"3638",173,173,-0.150402457152959
"3639",174,174,-0.167118076013867
"3640",175,175,-0.107246471245307
"3641",176,176,-0.114049832257442
"3642",177,177,-0.101185257520992
"3643",178,178,-0.0877187033020891
"3644",179,179,-0.123779911720194
"3645",180,180,-0.0655363444122486
"3646",181,181,-0.14819971822435
"3647",182,182,-0.155686719527002
"3648",183,183,-0.193415540119167
"3649",184,184,-0.114116383946966
"3650",185,185,-0.184513098907191
"3651",186,186,-0.0248595100780949
"3652",187,187,-0.184824957947712
"3653",188,188,-0.101424189007375
"3654",189,189,-0.108246328311507
"3655",190,190,-0.128842108631507
"3656",191,191,-0.0841483958484605
"3657",192,192,-0.103328028675169
"3658",193,193,-0.0501478649093769
"3659",194,194,-0.121018604016863
"3660",195,195,-0.0534664231003262
"3661",196,196,-0.0967727163876407
"3662",197,197,-0.168127664781641
"3663",198,198,-0.167549624994863
"3664",199,199,-0.198175005977973
"3665",200,200,-0.0168291700654663
"3666",201,201,-0.0605233307136223
"3667",202,202,-0.159783377305139
"3668",203,203,-0.184291894754861
"3669",204,204,-0.102110662022606
"3670",205,205,-0.152455379432067
"3671",206,206,-0.184260988177266
"3672",207,207,-0.148057089734357
"3673",208,208,-0.0232442216924392
"3674",209,209,-0.198059547783341
"3675",210,210,-0.113562081556302
"3676",211,211,-0.098079407918267
"3677",212,212,-0.199221459317487
"3678",213,213,-0.0633535504597239
"3679",214,214,-0.135966064415406
"3680",215,215,-0.0167813272587955
"3681",216,216,-0.15260549627943
"3682",217,217,-0.175736442678608
"3683",218,218,-0.112906411602162
"3684",219,219,-0.0551915702782571
"3685",220,220,-0.0676764381607063
"3686",221,221,-0.0182540275878273
"3687",222,222,-0.0431380826537497
"3688",223,223,-0.180318709251005
"3689",224,224,-0.184951113953721
"3690",225,225,-0.078647388140671
"3691",226,226,-0.115579140940681
"3692",227,227,-0.0631553613441065
"3693",228,228,-0.0908725608070381
"3694",229,229,-0.0663142727105878
"3695",230,230,-0.173842620267533
"3696",231,231,-0.0835800978494808
"3697",232,232,-0.0249773518950679
"3698",233,233,-0.188055407402571
"3699",234,234,-0.176957906372845
"3700",235,235,-0.115460654357448
"3701",236,236,-0.0162168904254213
"3702",237,237,-0.0781124963774346
"3703",238,238,-0.157429953028914
"3704",239,239,-0.0196528467279859
"3705",240,240,-0.0749210631777532
"3706",241,241,-0.106070090581197
"3707",242,242,-0.141430764019024
"3708",243,243,-0.184430619168561
"3709",244,244,-0.175213584664743
"3710",245,245,-0.0545646738866344
"3711",246,246,-0.19084171717288
"3712",247,247,-0.135269404624123
"3713",248,248,-0.0386450144392438
"3714",249,249,-0.101387310368009
"3715",250,250,-0.192170050111599
"3716",251,251,-0.182378532320727
"3717",252,252,-0.187896400787868
"3718",253,253,-0.0501948829903267
"3719",254,254,-0.108956701385323
"3720",255,255,-0.102201015960891
"3721",256,256,-0.0805679895193316
"3722",257,257,-0.0639327874104492
"3723",258,258,-0.137568554754835
"3724",259,259,-0.121120274565183
"3725",260,260,-0.155423825695179
"3726",261,261,-0.145571515979245
"3727",262,262,-0.119868823688012
"3728",263,263,-0.106153244990855
"3729",264,264,-0.191290885945782
"3730",265,265,-0.0161303025856614
"3731",266,266,-0.0586210236651823
"3732",267,267,-0.183143028689083
"3733",268,268,-0.0539014884131029
"3734",269,269,-0.0741435392573476
"3735",270,270,-0.0557136430265382
"3736",271,271,-0.147270313207991
"3737",272,272,-0.0465961705637165
"3738",273,273,-0.150945371976122
"3739",274,274,-0.128216977815609
"3740",275,275,-0.174331803212408
"3741",276,276,-0.188650982177351
"3742",277,277,-0.180360894615296
"3743",278,278,-0.0715547923720442
"3744",279,279,-0.127104561149608
"3745",280,280,-0.066985525614582
"3746",281,281,-0.128976552195381
"3747",282,282,-0.121962501918897
"3748",283,283,-0.182504195782822
"3749",284,284,-0.0515868298732676
"3750",285,285,-0.197201051395386
"3751",286,286,-0.141309942740481
"3752",287,287,-0.163083536366466
"3753",288,288,-0.0123453571554273
"3754",289,289,-0.163025718771387
"3755",290,290,-0.073456893847324
"3756",291,291,-0.0539861634536646
"3757",292,292,-0.0736327658663504
"3758",293,293,-0.148543286139611
"3759",294,294,-0.176008340721019
"3760",295,295,-0.0589132057223469
"3761",296,296,-0.19469617804978
"3762",297,297,-0.167934757396579
"3763",298,298,-0.142194128562696
"3764",299,299,-0.102906918183435
"3765",300,300,-0.0918904932262376
"3766",301,301,-0.195536361041013
"3767",302,302,-0.127419242430478
"3768",303,303,-0.01115436358843
"3769",304,304,-0.0593477303162217
"3770",305,305,-0.196021342719905
"3771",306,306,-0.186011821250431
"3772",307,307,-0.0818926451448351
"3773",308,308,-0.157087597185746
"3774",309,309,-0.134350212970749
"3775",310,310,-0.198708568306174
"3776",311,311,-0.0583500040089712
"3777",312,312,-0.0523826163168997
"3778",313,313,-0.115074373409152
"3779",314,314,-0.149608682910912
"3780",315,315,-0.0470631403266452
"3781",316,316,-0.151960142629687
"3782",317,317,-0.0325567293353379
"3783",318,318,-0.134118548342958
"3784",319,319,-0.135070205028169
"3785",320,320,-0.0491253619268537
"3786",321,321,-0.0987076226854697
"3787",322,322,-0.150397995591629
"3788",323,323,-0.149251276829746
"3789",324,324,-0.0471267743990757
"3790",325,325,-0.193678456468042
"3791",326,326,-0.0435107840946876
"3792",327,327,-0.110311618512496
"3793",328,328,-0.134157448783517
"3794",329,329,-0.192764130488504
"3795",330,330,-0.182798690062482
"3796",331,331,-0.0561518457741477
"3797",332,332,-0.0918080874532461
"3798",333,333,-0.0416464419895783
"3799",334,334,-0.0812959151435644
"3800",335,335,-0.184422586287837
"3801",336,336,-0.03635943204863
"3802",337,337,-0.156123004432302
"3803",338,338,-0.0826198212476447
"3804",339,339,-0.1546068503079
"3805",340,340,-0.115161128025502
"3806",341,341,-0.100210906744469
"3807",342,342,-0.149902844964527
"3808",343,343,-0.126727718340699
"3809",344,344,-0.102975434430409
"3810",345,345,-0.117278518348467
"3811",346,346,-0.081051649725996
"3812",347,347,-0.0405899582989514
"3813",348,348,-0.143721589210909
"3814",349,349,-0.149122196394019
"3815",350,350,-0.14557166214101
"3816",351,351,-0.187225695194211
"3817",352,352,-0.0460336606856436
"3818",353,353,-0.166023615878075
"3819",354,354,-0.150749313619453
"3820",355,355,-0.0182958741788752
"3821",356,356,-0.0291836279886775
"3822",357,357,-0.139437929841224
"3823",358,358,-0.0869604529161006
"3824",359,359,-0.0439695785311051
"3825",360,360,-0.0717047101492062
"3826",361,361,-0.105888862158172
"3827",362,362,-0.16149173662765
"3828",363,363,-0.0897389878006652
"3829",364,364,-0.0539789536618628
"3830",365,365,-0.0216196966706775
"3831",366,366,-0.119541424785275
"3832",367,367,-0.0902263735840097
"3833",368,368,-0.191017791226041
"3834",369,369,-0.18358313529985
"3835",370,370,-0.186900240809191
"3836",371,371,-0.19102838618448
"3837",372,372,-0.0120684931962751
"3838",373,373,-0.191208958560601
"3839",374,374,-0.168920790452976
"3840",375,375,-0.04799463248346
"3841",376,376,-0.198181476998143
"3842",377,377,-0.123255388948601
"3843",378,378,-0.0744760581571609
"3844",379,379,-0.0689056266634725
"3845",380,380,-0.0747525045997463
"3846",381,381,-0.077398003435228
"3847",382,382,-0.165786421257071
"3848",383,383,-0.189850811895449
"3849",384,384,-0.051701672365889
"3850",385,385,-0.0836273417202756
"3851",386,386,-0.0929143607243896
"3852",387,387,-0.0633796590915881
"3853",388,388,-0.0218815466668457
"3854",389,389,-0.0338805173686706
"3855",390,390,-0.172860723668709
"3856",391,391,-0.0402219470846467
"3857",392,392,-0.0480615423223935
"3858",393,393,-0.128059362082277
"3859",394,394,-0.16314203845337
"3860",395,395,-0.076288606619928
"3861",396,396,-0.116015380236786
"3862",397,397,-0.163207573778927
"3863",398,398,-0.077872129639145
"3864",399,399,-0.111861123486888
"3865",400,400,-0.119687036806718
"3866",401,401,-0.187420616417658
"3867",402,402,-0.165018789577298
"3868",403,403,-0.0416738070198335
"3869",404,404,-0.124726163339801
"3870",405,405,-0.0231904215551913
"3871",406,406,-0.036239713486284
"3872",407,407,-0.06048477019649
"3873",408,408,-0.0462437323457562
"3874",409,409,-0.0498257535765879
"3875",410,410,-0.0401100218994543
"3876",411,411,-0.045480873263441
"3877",412,412,-0.104521404625848
"3878",413,413,-0.0344529534177855
"3879",414,414,-0.147781084387098
"3880",415,415,-0.196286847379524
"3881",416,416,-0.0334499589167535
"3882",417,417,-0.095515397451818
"3883",418,418,-0.165073293494061
"3884",419,419,-0.135432511863764
"3885",420,420,-0.0990209833788686
"3886",421,421,-0.0128171081864275
"3887",422,422,-0.0450292740645818
"3888",423,423,-0.0815249084262177
"3889",424,424,-0.171590671185404
"3890",425,425,-0.181473766400013
"3891",426,426,-0.0531816076580435
"3892",427,427,-0.0159174526575953
"3893",428,428,-0.0159018034394831
"3894",429,429,-0.0659448272176087
"3895",430,430,-0.139948012104724
"3896",431,431,-0.092272910841275
"3897",432,432,-0.0888323794631288
"3898",433,433,-0.144495928715914
"3899",434,434,-0.180303826895542
"3900",435,435,-0.112871283807326
"3901",436,436,-0.198537847117987
"3902",437,437,-0.128328065932728
"3903",438,438,-0.155021748172585
"3904",439,439,-0.021403997251764
"3905",440,440,-0.159810690798331
"3906",441,441,-0.086480616228655
"3907",442,442,-0.0855467105004937
"3908",443,443,-0.0984427349665202
"3909",444,444,-0.0564312641136348
"3910",445,445,-0.0233347004256211
"3911",446,446,-0.0693924872996286
"3912",447,447,-0.0303667359868996
"3913",448,448,-0.130096847307868
"3914",449,449,-0.103214913934935
"3915",450,450,-0.037341485072393
"3916",451,451,-0.0775488773686811
"3917",452,452,-0.0296693504299037
"3918",453,453,-0.110942558639217
"3919",454,454,-0.0961093476810493
"3920",455,455,-0.156982094889972
"3921",456,456,-0.019160639597103
"3922",457,457,-0.0133462211186998
"3923",458,458,-0.177316058967263
"3924",459,459,-0.194729589771014
"3925",460,460,-0.184211579484399
"3926",461,461,-0.175495072891936
"3927",462,462,-0.116094752356876
"3928",463,463,-0.0690458622411825
"3929",464,464,-0.0616683037183248
"3930",465,465,-0.0173159181606025
"3931",466,466,-0.0376732638734393
"3932",467,467,-0.0732919229567051
"3933",468,468,-0.0399100248282775
"3934",469,469,-0.172234710706398
"3935",470,470,-0.0413999240263365
"3936",471,471,-0.0415344343008474
"3937",472,472,-0.150655745759141
"3938",473,473,-0.131881804508157
"3939",474,474,-0.150448395698331
"3940",475,475,-0.163947962082457
"3941",476,476,-0.0253810421074741
"3942",477,477,-0.0541926088510081
"3943",478,478,-0.0705859593790956
"3944",479,479,-0.104069199766964
"3945",480,480,-0.0904455850436352
"3946",481,481,-0.133025190746412
"3947",482,482,-0.176428384063765
"3948",483,483,-0.078965901080519
"3949",484,484,-0.0934427965967916
"3950",485,485,-0.14575598530937
"3951",486,486,-0.0537567410198972
"3952",487,487,-0.102766912155785
"3953",488,488,-0.192384326576721
"3954",489,489,-0.0846142788650468
"3955",490,490,-0.115237756958231
"3956",491,491,-0.116297106551938
"3957",492,492,-0.0316592874284834
"3958",493,493,-0.172807315168902
"3959",494,494,-0.113970506188925
"3960",495,495,-0.145213435359765
"3961",496,496,-0.141486933843698
"3962",497,497,-0.0533954609441571
"3963",498,498,-0.17254364186665
"3964",499,499,-0.108082717291545
"3965",500,500,-0.0395532116666436
"3966",501,501,-0.151624632943422
"3967",502,502,-0.0756421353458427
"3968",503,503,-0.123502290099859
"3969",504,504,-0.0967331976792775
"3970",505,505,-0.156514400334563
"3971",506,506,-0.0120204232283868
"3972",507,507,-0.0299941328866407
"3973",508,508,-0.167974084024318
"3974",509,509,-0.100376499132253
"3975",510,510,-0.135467964629643
"3976",511,511,-0.0723232400184497
"3977",512,512,-0.0413307345681824
"3978",513,513,-0.0769058830547147
"3979",514,514,-0.0332308735349216
"3980",515,515,-0.167305990275927
"3981",516,516,-0.106672485412564
"3982",517,517,-0.159175138259307
"3983",518,518,-0.176972325425595
"3984",519,519,-0.127518554129638
"3985",520,520,-0.180113037794363
"3986",521,521,-0.0264890263648704
"3987",522,522,-0.184902110169642
"3988",523,523,-0.192140095443465
"3989",524,524,-0.128464620083105
"3990",525,525,-0.185699105588719
"3991",526,526,-0.0633891820791178
"3992",527,527,-0.151795331703033
"3993",528,528,-0.147296121597756
"3994",529,529,-0.0196127206343226
"3995",530,530,-0.0859171847882681
"3996",531,531,-0.0184024960012175
"3997",532,532,-0.191333478651941
"3998",533,533,-0.0837049651192501
"3999",534,534,-0.191752518990543
"4000",535,535,-0.0212186142778955
"4001",536,536,-0.19503327640472
"4002",537,537,-0.171564900486264
"4003",538,538,-0.166571666491218
"4004",539,539,-0.163597721864935
"4005",540,540,-0.028516758964397
"4006",541,541,-0.0407312844716944
"4007",542,542,-0.165746918297373
"4008",543,543,-0.117062837199774
"4009",544,544,-0.0934799895458855
"4010",545,545,-0.144654958113097
"4011",546,546,-0.0739715667581186
"4012",547,547,-0.0876223719492555
"4013",548,548,-0.155263479382265
"4014",549,549,-0.12855849159183
"4015",550,550,-0.195864411920775
"4016",551,551,-0.0306316717481241
"4017",552,552,-0.116263899032492
"4018",553,553,-0.1322105167876
"4019",554,554,-0.163609548537061
"4020",555,555,-0.084787933640182
"4021",556,556,-0.1892197959451
"4022",557,557,-0.151069509631488
"4023",558,558,-0.159633044709917
"4024",559,559,-0.158876308186445
"4025",560,560,-0.156954059523996
"4026",561,561,-0.0778790943976492
"4027",562,562,-0.0781309250579216
"4028",563,563,-0.08556166814873
"4029",564,564,-0.162226693234406
"4030",565,565,-0.172304587620311
"4031",566,566,-0.191840902531985
"4032",567,567,-0.0151527319592424
"4033",568,568,-0.161402812721208
"4034",569,569,-0.077652939457912
"4035",570,570,-0.152619672378059
"4036",571,571,-0.161756253677886
"4037",572,572,-0.0778017917228863
"4038",573,573,-0.131261536667589
"4039",574,574,-0.0795814198139124
"4040",575,575,-0.162725121264812
"4041",576,576,-0.0207643226766959
"4042",577,577,-0.195132707059383
"4043",578,578,-0.105814472986385
"4044",579,579,-0.0130122221983038
"4045",580,580,-0.141268103315961
"4046",581,581,-0.154688805209007
"4047",582,582,-0.0719770183204673
"4048",583,583,-0.141029100960586
"4049",584,584,-0.114953697053716
"4050",585,585,-0.173311012675986
"4051",586,586,-0.178402371690609
"4052",587,587,-0.123320719320327
"4053",588,588,-0.108482485068962
"4054",589,589,-0.162300767211709
"4055",590,590,-0.102533599359449
"4056",591,591,-0.0255870485771447
"4057",592,592,-0.124353981250897
"4058",593,593,-0.0596986988210119
"4059",594,594,-0.125847197400872
"4060",595,595,-0.141227678130381
"4061",596,596,-0.158626696805004
"4062",597,597,-0.177554017973598
"4063",598,598,-0.0778297847090289
"4064",599,599,-0.140508046124596
"4065",600,600,-0.15355377536267
"4066",601,601,-0.156501028789207
"4067",602,602,-0.0503780598239973
"4068",603,603,-0.182112141179387
"4069",604,604,-0.120985300589819
"4070",605,605,-0.110760908143129
"4071",606,606,-0.0751458444888704
"4072",607,607,-0.0661871839943342
"4073",608,608,-0.124348363312893
"4074",609,609,-0.158832225152291
"4075",610,610,-0.0344468598789535
"4076",611,611,-0.0184844202455133
"4077",612,612,-0.0403130556759425
"4078",613,613,-0.0681273527350277
"4079",614,614,-0.0863153458037414
"4080",615,615,-0.010501613242086
"4081",616,616,-0.108681814281736
"4082",617,617,-0.0413823874015361
"4083",618,618,-0.177022071431857
"4084",619,619,-0.196423771844711
"4085",620,620,-0.0166506865550764
"4086",621,621,-0.187686012296472
"4087",622,622,-0.0228376638959162
"4088",623,623,-0.0708859733887948
"4089",624,624,-0.174053604642395
"4090",625,625,-0.181989514024463
"4091",626,626,-0.145521383334417
"4092",627,627,-0.0773242224007845
"4093",628,628,-0.15138918912271
"4094",629,629,-0.0774189657042734
"4095",630,630,-0.120632562129758
"4096",631,631,-0.147339723103214
"4097",632,632,-0.0813342872075737
"4098",633,633,-0.16870788872242
"4099",634,634,-0.0918116571358405
"4100",635,635,-0.0771182572934777
"4101",636,636,-0.185835404177196
"4102",637,637,-0.0538599591399543
"4103",638,638,-0.199092167336494
"4104",639,639,-0.174341011270881
"4105",640,640,-0.140340381371789
"4106",641,641,-0.175455422354862
"4107",642,642,-0.0674802323593758
"4108",643,643,-0.15512405769201
"4109",644,644,-0.154579004633706
"4110",645,645,-0.127638939577155
"4111",646,646,-0.15062051427085
"4112",647,647,-0.114225777932443
"4113",648,648,-0.157424323987216
"4114",649,649,-0.0933739421516657
"4115",650,650,-0.139868602249771
"4116",651,651,-0.165853381128982
"4117",652,652,-0.0456757076038048
"4118",653,653,-0.145215379789006
"4119",654,654,-0.0147006788803264
"4120",655,655,-0.0844434700417332
"4121",656,656,-0.191631222863216
"4122",657,657,-0.156232941923663
"4123",658,658,-0.131373027348891
"4124",659,659,-0.0797728608036414
"4125",660,660,-0.125944120788481
"4126",661,661,-0.0591094625298865
"4127",662,662,-0.117065774369985
"4128",663,663,-0.103356044134125
"4129",664,664,-0.0769351083738729
"4130",665,665,-0.10790879801847
"4131",666,666,-0.082809432472568
"4132",667,667,-0.116671730657108
"4133",668,668,-0.140257746269926
"4134",669,669,-0.191892594073433
"4135",670,670,-0.14109285257291
"4136",671,671,-0.0616182016418315
"4137",672,672,-0.180112071861513
"4138",673,673,-0.0636151183512993
"4139",674,674,-0.0583002073061653
"4140",675,675,-0.0706554538127966
"4141",676,676,-0.15709096231265
"4142",677,677,-0.0924001765088178
"4143",678,678,-0.0319308420084417
"4144",679,679,-0.0976491699251346
"4145",680,680,-0.0721041475143284
"4146",681,681,-0.0939640129450709
"4147",682,682,-0.160745009884704
"4148",683,683,-0.15758827745216
"4149",684,684,-0.132573518820573
"4150",685,685,-0.131317020230927
"4151",686,686,-0.148648285584059
"4152",687,687,-0.194909621295519
"4153",688,688,-0.191393441073596
"4154",689,689,-0.141922220301349
"4155",690,690,-0.0327548332931474
"4156",691,691,-0.188076483805198
"4157",692,692,-0.042322268774733
"4158",693,693,-0.0640777415712364
"4159",694,694,-0.0416077345144004
"4160",695,695,-0.0628909390512854
"4161",696,696,-0.0611358053097502
"4162",697,697,-0.156722551099956
"4163",698,698,-0.162465677673463
"4164",699,699,-0.180884603145532
"4165",700,700,-0.127669175509363
"4166",701,701,-0.188300298918039
